year,importer1,importer2,flow1,flow2
2020,"Naskar D.","Nandi S.",8.19,4.36
2020,"Naskar D.","De La Rivaherrera E.O.",8.19,4.36
2020,"Singh S.R.","Kumar D.",8.19,4.36
2020,"Singh S.R.","Nandi S.",8.19,4.36
2020,"Singh S.R.","De La Rivaherrera E.O.",8.19,4.36
2020,"Kumar D.","Nandi S.",8.19,4.36
2020,"Kumar D.","De La Rivaherrera E.O.",8.19,4.36
2020,"Nandi S.","De La Rivaherrera E.O.",8.19,4.36
2018,"Sett N.",Devesh,8.19,4.36
2018,"Sett N.","Singh S.R.",8.19,4.36
2018,"Sett N.","Nandi S.",8.19,4.36
2018,Devesh,"Singh S.R.",8.19,4.36
2018,Devesh,"Nandi S.",8.19,4.36
2018,"Singh S.R.","Nandi S.",8.19,4.36
2018,"Sett N.","Basu S.",8.19,4.36
2018,"Sett N.","Nandi S.",8.19,4.36
2018,"Sett N.","Singh S.",8.19,4.36
2018,"Basu S.","Nandi S.",8.19,4.36
2018,"Basu S.","Singh S.",8.19,4.36
2018,"Nandi S.","Singh S.",8.19,4.36
2019,"Sarma N.","Singh S.R.",8.19,4.36
2019,"Sarma N.","Goswami D.",8.19,4.36
2019,"Singh S.R.","Goswami D.",8.19,4.36
2019,"Sarma N.","Singh S.R.",8.19,4.36
2019,"Sarma N.","Goswami D.",8.19,4.36
2019,"Singh S.R.","Goswami D.",8.19,4.36
2019,"Laitonjam L.","Singh L.G.",8.19,4.36
2019,"Laitonjam L.","Singh S.R.",8.19,4.36
2019,"Singh L.G.","Singh S.R.",8.19,4.36
2019,"Anil A.","Singhal S.",8.19,4.36
2019,"Anil A.","Jain P.",8.19,4.36
2019,"Anil A.","Singh S.R.",8.19,4.36
2019,"Anil A.","Ladhar A.",8.19,4.36
2019,"Anil A.","Singh S.",8.19,4.36
2019,"Anil A.","Chugh U.",8.19,4.36
2019,"Singhal S.","Jain P.",8.19,4.36
2019,"Singhal S.","Singh S.R.",8.19,4.36
2019,"Singhal S.","Ladhar A.",8.19,4.36
2019,"Singhal S.","Singh S.",8.19,4.36
2019,"Singhal S.","Chugh U.",8.19,4.36
2019,"Jain P.","Singh S.R.",8.19,4.36
2019,"Jain P.","Ladhar A.",8.19,4.36
2019,"Jain P.","Singh S.",8.19,4.36
2019,"Jain P.","Chugh U.",8.19,4.36
2019,"Singh S.R.","Ladhar A.",8.19,4.36
2019,"Singh S.R.","Singh S.",8.19,4.36
2019,"Singh S.R.","Chugh U.",8.19,4.36
2019,"Ladhar A.","Singh S.",8.19,4.36
2019,"Ladhar A.","Chugh U.",8.19,4.36
2019,"Singh S.","Chugh U.",8.19,4.36
2019,"Kumar D.","Singh S.R.",8.19,4.36
2019,"Anil A.","Chugh U.",8.19,4.36
2019,"Anil A.","Singh S.R.",8.19,4.36
2019,"Chugh U.","Singh S.R.",8.19,4.36
2018,"Singh L.G.","Singh S.R.",8.19,4.36
2018,"Saikia R.","Singh S.",8.19,4.36
2018,"Saikia R.","Sarmah P.",8.19,4.36
2018,"Singh S.","Sarmah P.",8.19,4.36
2018,"Anil A.","Singh S.R.",8.19,4.36
2018,"Anil A.","Sarmah R.",8.19,4.36
2018,"Singh S.R.","Sarmah R.",8.19,4.36
2017,"Saikia R.","Singh S.R.",8.19,4.36
2017,"Anil A.","Singh S.R.",8.19,4.36
2017,"Anil A.","Sarmah R.",8.19,4.36
2017,"Singh S.R.","Sarmah R.",8.19,4.36
2016,"Singh L.G.","Laitonjam L.",8.19,4.36
2016,"Singh L.G.","Singh S.R.",8.19,4.36
2016,"Laitonjam L.","Singh S.R.",8.19,4.36
2015,"Anil A.","Kumar D.",8.19,4.36
2015,"Anil A.","Sharma S.",8.19,4.36
2015,"Anil A.","Singha R.",8.19,4.36
2015,"Anil A.","Sarmah R.",8.19,4.36
2015,"Anil A.","Bhattacharya N.",8.19,4.36
2015,"Anil A.","Singh S.R.",8.19,4.36
2015,"Kumar D.","Sharma S.",8.19,4.36
2015,"Kumar D.","Singha R.",8.19,4.36
2015,"Kumar D.","Sarmah R.",8.19,4.36
2015,"Kumar D.","Bhattacharya N.",8.19,4.36
2015,"Kumar D.","Singh S.R.",8.19,4.36
2015,"Sharma S.","Singha R.",8.19,4.36
2015,"Sharma S.","Sarmah R.",8.19,4.36
2015,"Sharma S.","Bhattacharya N.",8.19,4.36
2015,"Sharma S.","Singh S.R.",8.19,4.36
2015,"Singha R.","Sarmah R.",8.19,4.36
2015,"Singha R.","Bhattacharya N.",8.19,4.36
2015,"Singha R.","Singh S.R.",8.19,4.36
2015,"Sarmah R.","Bhattacharya N.",8.19,4.36
2015,"Sarmah R.","Singh S.R.",8.19,4.36
2015,"Bhattacharya N.","Singh S.R.",8.19,4.36
2014,"Anil A.","Sett N.",8.19,4.36
2014,"Anil A.","Singh S.R.",8.19,4.36
2014,"Sett N.","Singh S.R.",8.19,4.36
2020,"Anil A.","Singh S.R.",8.19,4.36
2020,"Singh L.G.","Anil A.",8.19,4.36
2020,"Singh L.G.","Singh S.R.",8.19,4.36
2020,"Anil A.","Singh S.R.",8.19,4.36
2021,"Singh L.G.","Singh S.R.",8.19,4.36
2020,"Ratti R.","Singh S.R.",8.19,4.36
2020,"Ratti R.","Nandi S.",8.19,4.36
2020,"Singh S.R.","Nandi S.",8.19,4.36
2020,"Naskar D.","Onaindia E.",8.19,4.36
2020,"Naskar D.","Rebollo M.",8.19,4.36
2020,"Naskar D.","Singh S.R.",8.19,4.36
2020,"Onaindia E.","Rebollo M.",8.19,4.36
2020,"Onaindia E.","Singh S.R.",8.19,4.36
2020,"Rebollo M.","Singh S.R.",8.19,4.36
2022,"Sarma N.","Sanasam Singh R.",8.19,4.36
2022,"Sarma N.","Goswami D.",8.19,4.36
2022,"Sanasam Singh R.","Goswami D.",8.19,4.36
2021,"Thiyam J.","Singh S.R.",8.19,4.36
2021,"Thiyam J.","Bora P.K.",8.19,4.36
2021,"Singh S.R.","Bora P.K.",8.19,4.36
2021,"Mitra A.","Vijayan P.",8.19,4.36
2021,"Mitra A.","Sanasam R.",8.19,4.36
2021,"Mitra A.","Goswami D.",8.19,4.36
2021,"Mitra A.","Parthasarathy S.",8.19,4.36
2021,"Mitra A.","Ravindran B.",8.19,4.36
2021,"Vijayan P.","Sanasam R.",8.19,4.36
2021,"Vijayan P.","Goswami D.",8.19,4.36
2021,"Vijayan P.","Parthasarathy S.",8.19,4.36
2021,"Vijayan P.","Ravindran B.",8.19,4.36
2021,"Sanasam R.","Goswami D.",8.19,4.36
2021,"Sanasam R.","Parthasarathy S.",8.19,4.36
2021,"Sanasam R.","Ravindran B.",8.19,4.36
2021,"Goswami D.","Parthasarathy S.",8.19,4.36
2021,"Goswami D.","Ravindran B.",8.19,4.36
2021,"Parthasarathy S.","Ravindran B.",8.19,4.36
2020,"Singh L.G.","Mitra A.",8.19,4.36
2020,"Singh L.G.","Singh S.R.",8.19,4.36
2020,"Mitra A.","Singh S.R.",8.19,4.36
2022,Laitonjam,"Lenin,",8.19,4.36
2022,Laitonjam,"Sanasam Ranbir Singh.",8.19,4.36
2022,"Lenin,","Sanasam Ranbir Singh.",8.19,4.36
2022,"Phukon B.","Anil A.",8.19,4.36
2022,"Phukon B.","Singh S.R.",8.19,4.36
2022,"Phukon B.","Sarmah P.",8.19,4.36
2022,"Anil A.","Singh S.R.",8.19,4.36
2022,"Anil A.","Sarmah P.",8.19,4.36
2022,"Singh S.R.","Sarmah P.",8.19,4.36
2022,"Lenin Laitonjam","Sanasam Ranbir Singh",8.19,4.36
2021,"Jennil Thiyam","Ranbir Singh Sanasam",8.19,4.36
2021,"Jennil Thiyam","Prabin Bora",8.19,4.36
2021,"Ranbir Singh Sanasam","Prabin Bora",8.19,4.36
2021,Laitonjam,"Lenin,",8.19,4.36
2021,Laitonjam,"Sanasam Ranbir Singh",8.19,4.36
2021,"Lenin,","Sanasam Ranbir Singh",8.19,4.36
2021,"Lenin Laitonjam,","Sanasam Ranbir",8.19,4.36
2021,"Singh T.J.","Singh S.R.",8.19,4.36
2021,"Singh T.J.","Sarmah P.",8.19,4.36
2021,"Singh S.R.","Sarmah P.",8.19,4.36
2021,"Ratti R.","Nandi S.",8.19,4.36
2021,"Ratti R.","Singh S.R.",8.19,4.36
2021,"Nandi S.","Singh S.R.",8.19,4.36
2021,"Thiyam J.","Singh S.R.",8.19,4.36
2021,"Thiyam J.","Bora P.K.",8.19,4.36
2021,"Singh S.R.","Bora P.K.",8.19,4.36
2023,"Laitonjam L.","Singh S.R.",8.19,4.36
2021,"Laitonjam L.","Singh S.R.",8.19,4.36
2021,"Laitonjam L.","Singh S.R.",8.19,4.36
2022,"Kumar D.","Singh L.G.",8.19,4.36
2022,"Kumar D.","Singh S.R.",8.19,4.36
2022,"Singh L.G.","Singh S.R.",8.19,4.36
2022,"Thiyam J.","Singh S.R.",8.19,4.36
2022,"Thiyam J.","Bora P.K.",8.19,4.36
2022,"Singh S.R.","Bora P.K.",8.19,4.36
2022,"Borah A.","Singh S.R.",8.19,4.36
2022,"Phukon B.","Mitra A.",8.19,4.36
2022,"Phukon B.","Singh S.R.",8.19,4.36
2022,"Phukon B.","Sarmah P.",8.19,4.36
2022,"Mitra A.","Singh S.R.",8.19,4.36
2022,"Mitra A.","Sarmah P.",8.19,4.36
2022,"Singh S.R.","Sarmah P.",8.19,4.36
2022,"Kumar S.","Kumar G.",8.19,4.36
2022,"Kumar S.","Singh S.R.",8.19,4.36
2022,"Kumar G.","Singh S.R.",8.19,4.36
